Date,Streamflow,Rain,Tmax,Tmin,Tavg
9/10/2005,62.41,0.3243563595,31.04825671,23.25676919,27.15251295
9/11/2005,43.92,15.99268745,30.35187095,22.27477104,26.31332099
9/12/2005,31.86,0.0240973432,30.4855473,22.491159,26.48835315
9/13/2005,31.93,9.884512811,30.1490963,22.46483551,26.30696591
9/14/2005,16.98,0.03132654616,29.04781056,22.67296403,25.86038729
9/15/2005,16.47,0,29.01258213,22.27038251,25.64148232
9/16/2005,15.25,0,30.0890329,21.73025546,25.90964418
9/17/2005,14.64,0,30.78445315,21.416641,26.10054708
9/18/2005,10.08,0,30.64735378,21.52405971,26.08570674
9/19/2005,8.02,0,30.04554677,21.74199821,25.89377249
9/20/2005,7.8,1.33318125,27.31871433,21.58025584,24.44948508
9/21/2005,1426.16,148.1104231,28.20361385,22.39477188,25.29919287
9/22/2005,528.07,12.36290657,27.53083989,22.31206201,24.92145095
9/23/2005,116.91,1.32648177,29.59748068,22.83122135,26.21435102
9/24/2005,118.11,4.140687698,29.54909609,22.17580185,25.86244897
9/25/2005,70.16,1.294982487,30.39283721,21.88586677,26.13935199
9/26/2005,44.81,0.05542388935,30.1136137,21.614963,25.86428835
9/27/2005,43.68,0.1019483308,30.03903349,21.18031842,25.60967596
9/28/2005,38.06,0.0723413787,30.42155079,20.61090393,25.51622736
9/29/2005,36.39,0,31.33464437,20.71109438,26.02286937
9/30/2005,30.48,0,31.71754546,21.2437409,26.48064318
10/1/2005,20.39,0,32.2827744,22.03754515,27.16015977
10/2/2005,20.97,0,32.72825876,22.05283705,27.3905479
10/3/2005,18.2,0,32.63103208,21.59187072,27.1114514
10/4/2005,13.41,0.08053750129,32.52193496,22.0183217,27.27012833
10/5/2005,13.26,0,33.11632364,20.87296479,26.99464422
10/6/2005,12.43,0,33.66980827,20.5303188,27.10006354
10/7/2005,11.98,0,33.5643899,20.40296548,26.98367769
10/8/2005,11.32,0,33.63522724,19.40477194,26.51999959
10/9/2005,8.49,0,33.67432467,18.95844854,26.31638661
10/10/2005,7.98,0,33.61703689,19.08031804,26.34867746
10/11/2005,6.8,0,32.95251682,20.69309253,26.82280468
10/12/2005,6.35,0.3523398295,32.83613115,20.53115801,26.68364458
10/13/2005,6.59,1.812406634,32.13186973,20.59922494,26.36554733
10/14/2005,13.71,12.54720999,31.46735348,21.86935153,26.6683525
10/15/2005,12.64,30.06700601,26.80626007,21.27954336,24.04290171
10/16/2005,1008.87,34.52634891,25.34251812,21.39748165,23.36999989
10/17/2005,130.26,14.52123884,27.41890478,21.1609671,24.28993594
10/18/2005,120.24,15.77170902,29.43032959,21.67754454,25.55393706
10/19/2005,105.25,3.237014953,29.41303908,20.61019068,25.01161488
10/20/2005,60,0,30.24600469,19.38941593,24.81771031
10/21/2005,40.58,0,31.51974454,18.76218891,25.14096673
10/22/2005,30.72,0,30.61161526,17.18586618,23.89874072
10/23/2005,26.75,0,30.17064748,16.7068338,23.43874064
10/24/2005,21.86,0,29.92987226,18.29696018,24.11341622
10/25/2005,19.27,0,30.58329507,20.63502566,25.60916036
10/26/2005,16.18,1.841548629,30.3416148,21.53638766,25.93900123
10/27/2005,15.24,0,31.02071179,18.91367704,24.96719442
10/28/2005,13.48,0,29.38703544,18.69509097,24.0410632
10/29/2005,11.88,0.265602117,28.95709907,18.93844808,23.94777358
10/30/2005,12.66,4.70622695,27.00503767,17.77147763,22.38825765
10/31/2005,11.87,0.00001927341194,29.23413389,17.61605656,23.42509523
11/1/2005,10.95,0,30.26781004,16.8130932,23.54045162
11/2/2005,8.24,0,30.64955363,15.92825683,23.28890523
11/3/2005,8.2,0,30.69071187,15.29445243,22.99258215
11/4/2005,7.1,0,30.95594001,14.64548322,22.80071161
11/5/2005,6.12,0,30.58232765,14.99567454,22.78900109
11/6/2005,5.45,0,30.33877872,16.70773703,23.52325788
11/7/2005,5.45,0,29.92858689,15.11451615,22.52155152
11/8/2005,5.24,0,30.12684323,13.06890535,21.59787429
11/9/2005,5.03,0,28.98510132,11.41716226,20.20113179
11/10/2005,4.64,0,29.06594045,11.69735389,20.38164717
11/11/2005,5.16,0,29.96226304,11.98122184,20.97174244
11/12/2005,4.41,0,30.16503751,12.10664153,21.13583952
11/13/2005,3.77,0,30.49026512,11.76928817,21.12977664
11/14/2005,3.04,0,30.72323052,13.45296472,22.08809762
11/15/2005,2.89,0,30.56052073,12.62941578,21.59496826
11/16/2005,2.23,0,30.47148783,12.27206205,21.37177494
11/17/2005,2.1,0,30.76148701,12.947545,21.854516
11/18/2005,2.03,0,31.2423916,12.92657816,22.08448488
11/19/2005,1.99,0,30.78749238,13.24444194,22.01596716
11/20/2005,1.97,0,30.90877842,12.32290153,21.61583997
11/21/2005,2.28,0,31.07419815,13.18199787,22.12809801
11/22/2005,0.84,0,30.68858712,12.49832133,21.59345423
11/23/2005,0.59,0,31.15587666,13.29819356,22.22703511
11/24/2005,0.44,0,30.94690703,14.52083975,22.73387339
11/25/2005,0.43,0,30.26684453,14.55426163,22.41055308
11/26/2005,0.42,0,29.81510124,14.18909635,22.0020988
11/27/2005,0.61,0,30.58167851,14.97619534,22.77893693
11/28/2005,0.72,0,30.43729059,14.5890329,22.51316175
11/29/2005,0.92,0,29.89793898,14.07561139,21.98677519
11/30/2005,0.61,0,30.4070981,14.27019148,22.33864479
12/1/2005,0.71,0,30.64877819,14.75645099,22.70261459
12/2/2005,0.37,0,30.82968181,15.65844826,23.24406504
12/3/2005,0.37,0,30.17342136,19.04851263,24.61096699
12/4/2005,0.37,0,30.05877804,18.77109384,24.41493594
12/5/2005,0.37,0,29.46549408,17.9027735,23.68413379
12/6/2005,0.52,0,30.82974574,15.7317431,23.28074442
12/7/2005,0.42,0,30.72606834,12.78800231,21.75703532
12/8/2005,0.43,0,30.3914879,10.82903267,20.61026029
12/9/2005,0.42,0,30.151616,11.12541969,20.63851785
12/10/2005,0.42,0,30.01335757,11.14283729,20.57809743
12/11/2005,0.5,0,29.84865108,12.62832057,21.23848583
12/12/2005,0.5,0,29.2114876,11.82206129,20.51677444
12/13/2005,0.43,0,29.39871425,12.31735377,20.85803401
12/14/2005,0.37,0,29.54606803,10.86096699,20.20351751
12/15/2005,0.37,0,29.09226394,10.32367689,19.70797041
12/16/2005,0.34,0,29.41968196,10.19728995,19.80848596
12/17/2005,0.32,0,28.29213666,9.464643617,18.87839014
12/18/2005,0.32,0,28.44239046,9.921030395,19.18171043
12/19/2005,0.32,0,28.41671627,10.87780026,19.64725827
12/20/2005,0.32,0,29.41968196,12.85947935,21.13958065
12/21/2005,0.32,0,29.85316748,15.33599367,22.59458058
12/22/2005,0.29,0.4375243364,30.15800141,16.08334775,23.12067458
12/23/2005,0.29,0,29.33787541,16.57521817,22.95654679
12/24/2005,0.29,0,28.61148722,15.65309248,22.13228985
12/25/2005,0.27,0,27.28697112,12.60218906,19.94458009
12/26/2005,0.27,0,26.81968158,10.92025512,18.86996835
12/27/2005,0.27,0,26.85316748,9.105547189,17.97935734
12/28/2005,0.27,0,28.36961688,9.636578195,19.00309754
12/29/2005,0.27,0,28.88064847,10.46212557,19.67138702
12/30/2005,0.25,0,29.36877767,11.33851251,20.35364509
12/31/2005,0.25,0,29.67793776,11.9557386,20.81683818
1/1/2006,0.25,0,29.14432572,12.58612076,20.86522324
1/2/2006,0.25,0,28.76535601,12.55147745,20.65841673
1/3/2006,0.25,0,28.58503759,12.52218905,20.55361332
1/4/2006,0.23,0,28.89690762,12.55302903,20.72496833
1/5/2006,0.23,0,28.99329492,11.90592943,20.44961217
1/6/2006,0.23,0,29.36329385,12.46521756,20.9142557
1/7/2006,0.23,0,29.05787489,12.73250807,20.89519148
1/8/2006,0.23,0,29.53438922,13.39876702,21.46657812
1/9/2006,0.23,0,30.50174269,14.43283725,22.46728997
1/10/2006,0.23,0,31.38709937,14.13154053,22.75931995
1/11/2006,0.23,0,31.37768261,13.24321973,22.31045117
1/12/2006,0.23,0,31.41419813,13.37309275,22.39364544
1/13/2006,0.23,0,31.93155085,14.24050978,23.08603031
1/14/2006,0.23,0,32.03781033,14.60154071,23.31967552
1/15/2006,0.23,0,31.22768282,14.60515388,22.91641835
1/16/2006,0.23,0,32.55516304,15.29683309,23.92599806
1/17/2006,0.21,0,32.90058308,14.89496282,23.89777295
1/18/2006,0.21,0,33.82438823,15.44218913,24.63328868
1/19/2006,0.21,0,33.42865083,15.83309279,24.63087181
1/20/2006,0.21,0,33.56064877,15.92509051,24.74286964
1/21/2006,0.21,0,33.84800194,16.02031857,24.93416026
1/22/2006,0.21,0,33.54813058,15.82309256,24.68561157
1/23/2006,0.21,0,31.84064755,15.46805538,23.65435147
1/24/2006,0.21,0,29.57277358,12.30418731,20.93848044
1/25/2006,0.21,0,28.12012698,10.00676911,19.06344804
1/26/2006,0.21,0,27.74458028,8.567544883,18.15606258
1/27/2006,0.21,0,28.14155184,9.877417259,19.00948455
1/28/2006,0.21,0,29.60064778,8.879415783,19.24003178
1/29/2006,0.21,0,30.15413397,9.766387198,19.96026058
1/30/2006,0.21,0,31.27503639,11.49122207,21.38312923
1/31/2006,0.21,0,31.94516451,13.24773621,22.59645036
2/1/2006,0.21,0,32.22703368,13.27405962,22.75054665
2/2/2006,0.21,0,32.92155253,13.82212531,23.37183892
2/3/2006,0.21,0,32.95974334,14.25676911,23.60825622
2/4/2006,0.21,0,32.64955519,14.72218895,23.68587207
2/5/2006,0.19,0,32.71690749,13.62567465,23.17129107
2/6/2006,0.19,0,33.11329575,12.94502695,23.02916135
2/7/2006,0.19,0,32.95323006,12.30399542,22.62861274
2/8/2006,0.19,0,32.73329469,13.87321984,23.30325726
2/9/2006,0.19,0,32.19323174,15.48805497,23.84064336
2/10/2006,0.19,0,32.06161429,15.25328389,23.65744909
2/11/2006,0.19,0,32.1742623,13.91670589,23.04548409
2/12/2006,0.19,0,32.45793671,13.95296472,23.20545071
2/13/2006,0.17,0,32.83497192,14.12735419,23.48116306
2/14/2006,0.17,0,33.87890387,14.71767246,24.29828816
2/15/2006,0.17,0,34.72690581,15.66103112,25.19396847
2/16/2006,0.17,0,35.10529396,16.69464325,25.8999686
2/17/2006,0.17,0,35.25155054,16.64412266,25.9478366
2/18/2006,0.17,0,36.44600354,16.09025425,26.2681289
2/19/2006,0.16,0,36.15323083,16.13651417,26.1448725
2/20/2006,0.16,0,36.87232856,17.32109499,27.09671177
2/21/2006,0.16,0,37.15606847,16.96109438,27.05858143
2/22/2006,0.16,0,37.34045731,18.38464361,27.86255046
2/23/2006,0.16,0,37.34348554,17.85941541,27.60145048
2/24/2006,0.16,0,37.51148684,18.11657782,27.81403233
2/25/2006,0.16,0,37.51335931,18.29947988,27.90641959
2/26/2006,0.16,0,37.32432585,18.38728962,27.85580774
2/27/2006,0.16,0,37.00980842,19.18863989,28.09922416
2/28/2006,0.16,0,36.91909503,19.05483566,27.98696534
3/1/2006,0.16,0,36.65884062,20.26876786,28.46380424
3/2/2006,0.16,0,36.33780956,22.02192379,29.17986668
3/3/2006,0.14,5.309044704,35.17658846,21.29721592,28.23690219
3/4/2006,0.14,14.28960959,34.57600461,19.85141362,27.21370912
3/5/2006,0.14,0.06087458165,33.33232765,20.51315616,26.9227419
3/6/2006,0.14,0,34.35774799,19.36811911,26.86293355
3/7/2006,0.14,0,34.93348535,19.60398435,27.26873485
3/8/2006,0.14,0,34.26923635,18.92030876,26.59477256
3/9/2006,0.16,15.04222142,34.3465901,20.33727904,27.34193457
3/10/2006,0.16,3.088516765,30.87864986,17.99114783,24.43489885
3/11/2006,0.16,1.417819442,27.77716287,15.73883119,21.75799703
3/12/2006,0.16,0,29.70457937,16.08954291,22.89706114
3/13/2006,0.16,0,30.944453,17.01960707,23.98203003
3/14/2006,0.16,0,32.47438975,19.13154044,25.8029651
3/15/2006,0.16,0,33.37497283,19.24147712,26.30822498
3/16/2006,0.16,0,32.77335763,19.64696039,26.21015901
3/17/2006,0.16,0,32.52800225,19.07496226,25.80148225
3/18/2006,0.16,0,33.50445437,19.60767272,26.55606355
3/19/2006,0.16,0,34.28155314,19.72025523,27.00090418
3/20/2006,0.16,0,35.01148684,20.47012736,27.7408071
3/21/2006,0.16,0,35.83684405,20.95019083,28.39351744
3/22/2006,0.16,0,36.30936167,20.66909676,28.48922922
3/23/2006,0.16,0,36.37052193,18.69825633,27.53438913
3/24/2006,0.14,0,36.96323186,18.33825746,27.65074466
3/25/2006,0.14,0,37.79329606,20.16218853,28.97774229
3/26/2006,0.14,0,37.61142328,21.68754477,29.64948403
3/27/2006,0.14,0,37.79258282,21.69928752,29.74593517
3/28/2006,0.14,0,36.76890707,21.51922501,29.14406604
3/29/2006,0.13,0,37.15232734,21.39947853,29.27590293
3/30/2006,0.13,0,37.42955432,21.13044706,29.28000069
3/31/2006,0.13,0,37.51032761,21.43031842,29.47032301
4/1/2006,0.12,0,37.35704592,22.44161518,29.89933055
4/2/2006,0.12,0.34094952,37.81052056,23.35309238,30.58180647
4/3/2006,0.12,0,37.80948954,22.93412349,30.37180652
4/4/2006,0.12,0,38.37426306,22.44212511,30.40819408
4/5/2006,0.12,0,39.24264561,21.64109468,30.44187015
4/6/2006,0.12,0,39.74329301,21.87445331,30.80887316
4/7/2006,0.12,0.000003758998783,40.28510055,22.94567443,31.61538749
4/8/2006,0.12,0,40.43516411,23.53380402,31.98448406
4/9/2006,0.12,0,40.71058446,23.6830923,32.19683838
4/10/2006,0.12,0,40.22136152,24.57780007,32.3995808
4/11/2006,0.11,0,39.64394193,24.55876687,32.1013544
4/12/2006,0.11,1.844966172,39.67413443,24.91708889,32.29561166
4/13/2006,0.11,0.02810790632,39.18129511,24.84998921,32.01564216
4/14/2006,0.11,0.02857378322,39.57419798,24.76483475,32.16951636
4/15/2006,0.11,0.03876247777,39.17129678,24.03928767,31.60529223
4/16/2006,0.11,0.01040458411,37.84568695,25.29296487,31.56932591
4/17/2006,0.11,2.21855307,36.04181871,21.30432557,28.67307214
4/18/2006,0.11,1.602383631,34.7145925,21.40141303,28.05800276
4/19/2006,0.11,0,36.22949118,21.40038167,28.81493643
4/20/2006,0.11,0,36.73497345,21.87554669,29.30526007
4/21/2006,0.11,0,37.47148626,23.54522865,30.50835746
4/22/2006,0.11,0,38.28948909,23.83529177,31.06239043
4/23/2006,0.11,0,38.97503715,23.85690688,31.41597202
4/24/2006,0.11,0,39.28220054,24.15012766,31.7161641
4/25/2006,0.11,0,39.4476823,25.52328426,32.48548328
4/26/2006,0.11,0,40.03161517,24.79399605,32.41280561
4/27/2006,0.11,0,40.43251983,24.92586595,32.67919289
4/28/2006,0.11,0,40.66155073,23.51464468,32.08809771
4/29/2006,0.11,0,41.45806458,25.47689638,33.46748048
4/30/2006,0.11,0,41.28987304,26.42967102,33.85977203
5/1/2006,0.11,0,41.73831945,26.16754431,33.95293188
5/2/2006,0.11,0,40.54936301,26.08632296,33.31784298
5/3/2006,0.11,0.07752085482,40.38200877,25.06529305,32.72365091
5/4/2006,0.11,0.2041250022,39.75381467,23.45871372,31.6062642
5/5/2006,0.11,0,40.12375123,25.43709861,32.78042492
5/6/2006,0.11,0.1159691906,40.88039238,24.65800141,32.7691969
5/7/2006,0.11,0.6473726572,41.30226302,25.47922427,33.39074365
5/8/2006,0.11,0,41.76490985,26.60212513,34.18351749
5/9/2006,0.11,0,41.72432391,25.32606872,33.52519631
5/10/2006,0.1,0.009472830307,41.88413351,26.58361318,34.23387335
5/11/2006,0.1,0,42.00464427,25.60670547,33.80567487
5/12/2006,0.1,0,42.35741871,25.74721495,34.05231683
5/13/2006,0.1,0,42.46103044,25.94341065,34.20222054
5/14/2006,0.1,0,42.08832139,26.71418638,34.40125388
5/15/2006,0.1,0,42.64380289,25.82612149,34.23496219
5/16/2006,0.1,0,42.72483574,26.614963,34.66989937
5/17/2006,0.1,0,41.35729084,26.22193399,33.78961241
5/18/2006,0.1,0,40.73077481,25.61271038,33.1717426
5/19/2006,0.1,10.0511455,39.4222623,24.00044599,31.71135414
5/20/2006,0.13,0,38.16626085,24.38019114,31.273226
5/21/2006,0.13,0,38.0637425,25.3270248,31.69538365
5/22/2006,0.13,0,38.52012833,25.68876793,32.10444813
5/23/2006,0.11,0,38.15348657,25.47819291,31.81583974
5/24/2006,0.11,0.005904217122,37.3988423,23.9546433,30.6767428
5/25/2006,0.12,0.2824110686,36.46232871,23.91716226,30.18974549
5/26/2006,0.13,9.065926806,34.80898118,23.74309177,29.27603648
5/27/2006,0.13,2.817641472,33.34207369,22.11212518,27.72709944
5/28/2006,0.13,0,35.33561162,23.20631263,29.27096212
5/29/2006,0.13,10.49227555,35.53871381,23.21399613,29.37635497
5/30/2006,0.13,0.02376231904,36.13174186,23.94315647,30.03744916
5/31/2006,0.13,0,35.08174262,23.81199808,29.44687035
6/1/2006,0,0,34.7891598,23.07554746,28.93235363
6/2/2006,0,0.1039148118,34.42767415,23.54231747,28.98499581
6/3/2006,0,0.2822418543,33.6541228,22.69199724,28.17306002
6/4/2006,0,0.9093717601,34.2702562,22.59567405,28.43296513
6/5/2006,0,0.02889284266,32.36394315,23.14489975,27.75442145
6/6/2006,0,0,33.73903269,22.7638675,28.25145009
6/7/2006,0,0.4159510026,35.69735302,23.26109535,29.47922418
6/8/2006,0,0,36.35928737,24.25425123,30.3067693
6/9/2006,0,0,37.53561238,24.77070062,31.1531565
6/10/2006,0,2.057528337,36.34322945,24.70528127,30.52425536
6/11/2006,0,0.04117300559,35.93722648,24.36515324,30.15118986
6/12/2006,0,0.800126883,36.81567354,24.4261217,30.62089762
6/13/2006,0,0,37.31206028,24.50863976,30.91035002
6/14/2006,0,0.244377295,36.78800057,25.55876687,31.17338372
6/15/2006,0,0.2725253598,38.07670669,25.86431387,31.97051028
6/16/2006,0,0,37.00186866,24.91109514,30.9564819
6/17/2006,0,0.002105172196,37.25586588,24.72309304,30.98947946
6/18/2006,0,3.778050765,36.35251835,23.22657826,29.7895483
6/19/2006,0,0.002706649966,37.6476719,24.48883111,31.0682515
6/20/2006,0,13.88099186,35.83478168,23.24218845,29.53848506
6/21/2006,0,0,34.48800133,23.8505103,29.16925582
6/22/2006,0,24.97986058,33.90749149,22.19825633,28.05287391
6/23/2006,0.03,6.544252302,33.47833195,23.61515324,28.5467426
6/24/2006,0,3.678712451,32.48703582,24.13050926,28.30877254
6/25/2006,0.11,0.0240973432,32.1597441,23.31212595,27.73593503
6/26/2006,0.11,7.226675157,33.35954345,22.94825633,28.15389989
6/27/2006,0.11,0,33.62515504,23.55586685,28.59051094
6/28/2006,0.11,9.588369807,32.44012684,23.77683359,28.10848021
6/29/2006,0.19,25.04591474,30.2456209,23.21838466,26.73200278
6/30/2006,2.66,2.539482527,29.4949735,22.52884146,26.01190748
7/1/2006,2.71,0.4692680826,30.84090347,22.66819345,26.75454846
7/2/2006,2.98,0.2912439157,31.07980794,23.28283677,27.18132236
7/3/2006,1.99,13.31060144,29.37362336,23.95025477,26.66193907
7/4/2006,2.16,10.49741706,28.46084963,22.57896874,25.51990918
7/5/2006,3.45,13.21041179,28.75967094,21.58657887,25.17312491
7/6/2006,5.3,0,30.38805545,22.29857657,26.34331601
7/7/2006,3.5,0,32.31960821,22.78754515,27.55357668
7/8/2006,1.56,0,33.54328455,23.25166915,28.39747685
7/9/2006,1.61,0,32.95090391,22.38561086,27.66825738
7/10/2006,1.21,0,32.24580171,23.38683229,27.816317
7/11/2006,1.11,0,31.95993706,23.58244452,27.77119079
7/12/2006,1.08,0,31.53670577,22.66928874,27.10299726
7/13/2006,0.79,0,32.88818159,23.28418781,28.0861847
7/14/2006,0.44,3.937625782,31.12735332,23.30773568,27.2175445
7/15/2006,0.15,0,31.87477142,23.8794798,27.87712561
7/16/2006,0.56,0,33.059416,23.58418704,28.32180152
7/17/2006,0.49,1.260502693,33.14716354,23.43599405,28.2915788
7/18/2006,0.29,0.801354263,31.74290152,22.07361295,26.90825724
7/19/2006,0.15,8.938997919,33.21101927,22.65592943,27.93347435
7/20/2006,0.12,0.8534370012,32.67212638,23.01225285,27.84218962
7/21/2006,0.42,0.0120486716,31.53890562,23.1876087,27.36325716
7/22/2006,0.42,1.410959824,30.62283692,22.80754544,26.71519118
7/23/2006,0.35,3.48370649,30.42399539,22.36424993,26.39412266
7/24/2006,0.35,0.8655360335,31.40832126,22.14296525,26.77564326
7/25/2006,0.29,0.003608866622,31.48993584,22.38206171,26.93599877
7/26/2006,5.08,42.99516341,30.86478236,22.71038304,26.7875827
7/27/2006,23.56,25.70837989,29.26917051,21.66825738,25.46871395
7/28/2006,11.36,5.505452255,27.88142374,21.23264555,24.55703465
7/29/2006,6.06,6.699950946,26.9526466,21.51838407,24.23551534
7/30/2006,21.47,13.55096602,28.24805607,21.91470823,25.08138215
7/31/2006,9.84,0.2009076021,29.61374001,22.1510308,25.88238541
8/1/2006,6.27,0.1777498397,29.87386811,21.77851217,25.82619014
8/2/2006,13.03,2.681223973,29.00419829,22.07851141,25.54135485
8/3/2006,4.4,0,26.76181803,22.03838436,24.40010119
8/4/2006,14.55,27.10897125,25.48858653,21.40541934,23.44700293
8/5/2006,1743.12,121.6966997,24.50761957,20.97174201,22.73968079
8/6/2006,896.33,95.54784933,25.22786363,21.01838407,23.12312385
8/7/2006,124.84,6.905947202,27.2917962,21.9741866,24.6329914
8/8/2006,79.65,0.2316791677,29.4646341,21.82941472,25.64702441
8/9/2006,49.95,1.737920072,29.65689668,22.14302919,25.89996293
8/10/2006,29.62,0,29.9550912,22.1003185,26.02770485
8/11/2006,26.06,0.8176591786,30.79696018,22.43670539,26.61683278
8/12/2006,24.54,0.9935601495,30.81367666,22.23838512,26.52603089
8/13/2006,24.79,0,29.28948909,22.3573546,25.82342184
8/14/2006,22.48,1.015247464,30.07716211,22.18735452,26.13225832
8/15/2006,18.8,0.06997335516,30.52993658,22.14832103,26.33912881
8/16/2006,14.94,1.643033268,30.71283707,23.89418668,27.30351188
8/17/2006,10.78,0.9826017456,29.61993673,22.29728946,25.9586131
8/18/2006,9.5,0.2114482688,30.20199747,22.43302819,26.31751283
8/19/2006,13.56,0,31.67212482,22.35496294,27.01354388
8/20/2006,10.83,0,32.16084096,22.49206232,27.32645164
8/21/2006,9.32,0,32.17935291,23.093412,27.63638245
8/22/2006,8.63,0,31.79355007,22.74521825,27.26938416
8/23/2006,8.51,0,31.07302949,22.64883096,26.86093022
8/24/2006,8.05,9.16397856,30.96380432,22.59612177,26.77996305
8/25/2006,7.53,0,32.0340582,21.78063692,26.90734756
8/26/2006,7.47,1.087469207,32.04083856,22.5979284,27.31938348
8/27/2006,5.69,0,31.9836128,22.61521718,27.29941499
8/28/2006,6.51,8.096165944,31.29625984,21.88857672,26.59241828
8/29/2006,6.83,1.340525457,30.47064845,21.77231701,26.12148273
8/30/2006,6.78,2.469242524,28.8674282,21.73741787,25.30242303
8/31/2006,6.07,0,28.86606773,21.73025546,25.29816159
9/1/2006,5.97,0,31.1665788,22.04502741,26.6058031
9/2/2006,5.88,0,32.36838602,21.74586565,27.05712583
9/3/2006,3.54,0.1889114374,32.37077455,22.50412318,27.43744887
9/4/2006,3.19,0.02299486057,32.52148897,23.20889453,27.86519175
9/5/2006,6.3,0.2576458005,32.55942717,23.11573844,27.83758281
9/6/2006,3.7,0.224331132,32.32638857,22.31212595,27.31925726
9/7/2006,3.52,0.8559256956,33.02761059,23.28134999,28.15448029
9/8/2006,5.59,16.71655433,33.97857687,22.97393242,28.47625465
9/9/2006,6.62,1.85250798,33.45987121,22.80412259,28.1319969
9/10/2006,4.34,0,33.94206134,23.66141326,28.8017373
9/11/2006,3.87,0.02375972192,33.32329484,23.41502635,28.36916059
9/12/2006,3.81,0.05839448399,33.5827116,23.86231716,28.72251438
9/13/2006,3.35,3.28696268,32.23541943,23.23586542,27.73564243
9/14/2006,12.72,6.405984138,31.99019175,22.70038281,27.34528728
9/15/2006,8.62,28.93340973,30.63251886,22.54844852,26.59048369
9/16/2006,24.61,21.85003584,29.66690808,21.91928874,25.79309841
9/17/2006,29.41,26.89526863,28.96948939,22.35470703,25.66209821
9/18/2006,23.92,2.320941507,27.38671559,21.84283797,24.61477678
9/19/2006,21.63,1.32618123,27.67400656,22.0019345,24.83797053
9/20/2006,23.08,20.70241532,28.7506474,21.43748083,25.09406412
9/21/2006,23.57,2.408244977,29.22948962,21.93290032,25.58119497
9/22/2006,27.18,14.60215532,30.17909699,22.50586588,26.34248143
9/23/2006,24.69,7.865224614,29.9855473,22.18838415,26.08696573
9/24/2006,31.04,6.784620917,30.85522812,22.53844847,26.69683829
9/25/2006,130.4,30.13286615,30.72638645,22.34025433,26.53332039
9/26/2006,112.14,9.177028718,29.95787451,22.19573837,26.07680644
9/27/2006,38.88,0.8195802969,31.40464407,21.8466413,26.62564268
9/28/2006,36.47,1.574352982,31.61283669,21.88296502,26.74790086
9/29/2006,25.86,0.2683806554,32.19470892,22.10760878,27.15115885
9/30/2006,21.89,0.01152877393,30.31213538,22.77625956,26.54419747
10/1/2006,35.58,21.6053265,27.32452744,19.7998731,23.56220027
10/2/2006,41.05,2.629509772,26.46348621,21.14832103,23.80590362
10/3/2006,33.27,3.457584101,28.27735468,21.32741802,24.80238635
10/4/2006,23.96,0.9869650552,31.26212497,22.62844845,26.94528671
10/5/2006,21.59,0.02175691053,31.88348611,22.60554797,27.24451704
10/6/2006,52.75,4.916535987,32.43529198,22.91025576,27.67277387
10/7/2006,25.11,1.524393632,32.29645182,22.71857664,27.50751423
10/8/2006,26.29,0,32.14657834,22.00006394,27.07332114
10/9/2006,21.88,1.909074537,32.90102907,21.79645008,27.34873958
10/10/2006,14.78,0,33.40193256,21.19657775,27.29925515
10/11/2006,10.46,0,33.35264622,20.52038251,26.93651436
10/12/2006,13.75,0,34.00374113,20.76353821,27.38363967
10/13/2006,13.19,0,33.57729171,21.21799144,27.39764158
10/14/2006,10.29,0.003571722903,33.21071233,21.61844839,27.41458036
10/15/2006,9.24,0,33.0334218,20.96341093,26.99841636
10/16/2006,7.64,0,32.33993778,21.06967041,26.7048041
10/17/2006,7.29,0,32.42316544,20.81393258,26.61854901
10/18/2006,6.68,0,33.47077649,20.18393151,26.827354
10/19/2006,6.26,0,33.54974349,19.42025426,26.48499888
10/20/2006,5.57,0,33.41793927,20.63664222,27.02729074
10/21/2006,4.99,0,33.39432589,20.68225292,27.03828941
10/22/2006,4.77,0.0303977472,32.71154997,20.18780068,26.44967533
10/23/2006,5.53,0,32.81077664,19.95218944,26.38148304
10/24/2006,5.83,0,32.73897032,19.8358658,26.28741806
10/25/2006,3.93,0,31.88135963,19.44057456,25.6609671
10/26/2006,5.28,0,31.63671541,18.31838504,24.97755023
10/27/2006,3.86,0,31.73413407,19.01844801,25.37629104
10/28/2006,3.62,0,30.298586,20.08870362,25.19364481
10/29/2006,2.32,0.01987741442,29.61354976,20.57218838,25.09286907
10/30/2006,3.65,0,30.01522814,20.38857672,25.20190243
10/31/2006,3.52,0,29.82129623,20.61883044,25.22006334
11/1/2006,3,0,29.43085085,20.37735332,24.90410209
11/2/2006,2.61,0,28.89303862,20.78819429,24.84061645
11/3/2006,1.04,0,28.24432437,20.10722673,24.17577555
11/4/2006,0.71,0,29.40690785,20.2525819,24.82974488
11/5/2006,0.56,0,29.96619598,21.07599344,25.52109471
11/6/2006,1.04,0,29.80045656,21.43979739,25.62012698
11/7/2006,0.91,0.008075199606,29.940584,19.7936762,24.8671301
11/8/2006,1.4,0,30.03516449,17.9274184,23.98129145
11/9/2006,1.13,0,29.608002,17.45199747,23.52999973
11/10/2006,1.1,0,30.09619531,18.0112856,24.05374045
11/11/2006,1.09,0,29.79510078,16.82361295,23.30935687
11/12/2006,0.73,0,30.2361325,16.75212475,23.49412862
11/13/2006,0.36,0,30.39419785,16.26676934,23.33048359
